DID,Country,City,Province,Account,Perminut,Inital Increment,Increment,Setup,Month,Call Type,Destination,,
524499950798,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950799,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950800,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950801,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950802,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950803,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950804,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950805,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950806,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950807,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950808,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950809,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950810,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950811,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950812,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950813,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950814,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950815,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950816,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950817,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950818,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950819,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950820,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950821,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950822,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950823,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950824,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950825,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950826,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950827,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950828,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950829,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950830,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950831,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950832,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950833,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950834,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950835,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950836,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950837,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950838,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950839,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950840,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950841,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950842,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950843,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950844,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950845,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950846,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950847,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950848,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950849,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950850,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950851,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950852,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950853,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950854,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950855,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950856,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950857,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950858,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950859,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950860,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950861,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950862,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950863,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950864,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950865,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950866,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950867,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950868,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950869,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950870,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950871,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950872,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950873,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950874,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950875,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950876,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950877,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950878,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950879,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950880,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950881,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950882,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950883,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950884,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950885,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950886,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950887,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950888,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950889,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950890,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950891,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950892,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950893,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950894,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950895,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950896,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950897,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950898,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950899,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950900,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950901,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950902,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950903,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950904,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950905,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950906,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950907,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950908,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950909,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950910,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950911,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950912,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950913,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950914,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950915,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950916,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950917,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950918,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950919,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950920,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950921,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950922,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950923,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950924,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950925,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950926,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950927,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950928,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950929,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950930,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950931,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950932,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950933,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950934,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950935,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950936,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950937,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950938,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950939,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950940,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950941,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950942,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950943,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950944,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950945,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950946,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950947,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950948,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950949,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950950,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950951,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950952,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950953,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950954,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950955,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950956,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950957,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950958,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950959,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950960,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950961,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950962,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950963,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950964,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950965,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950966,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950967,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950968,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950969,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950970,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950971,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950972,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950973,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950974,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950975,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950976,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950977,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950978,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950979,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950980,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950981,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950982,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950983,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950984,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950985,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950986,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950987,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950988,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950989,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950990,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950991,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950992,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950993,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950994,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950995,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950996,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950997,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950998,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
524499950999,MEXICO,Aguascalientes,MEXICO,,0,60,60,3.5,3.5,DID@IP/URL,,,
